,edit_count,sentiment,neg_sentiment
2017-12-14,8.466666666666667,-0.17987989661943674,0.4527770304606463
2017-12-15,8.533333333333333,-0.2130977678085542,0.48611036379397965
2017-12-16,8.933333333333334,-0.2138215730043096,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978781809924468,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978781809924468,0.5321103637939797
2017-12-19,9.833333333333334,-0.2727476419063253,0.5654436971273129
2017-12-20,9.833333333333334,-0.2754308648624529,0.565443697127313
2017-12-21,9.866666666666667,-0.24212556160673593,0.565443697127313
2017-12-22,9.966666666666667,-0.22713103669072285,0.5587770304606463
2017-12-23,9.933333333333334,-0.20243464288299376,0.525443697127313
2017-12-24,10.2,-0.227338720134746,0.5546103637939797
2017-12-25,10.133333333333333,-0.25033609215271235,0.5657214749050908
2017-12-26,10.2,-0.260617898863879,0.5715415807251965
2017-12-27,10.3,-0.2643893456084799,0.5748749140585299
2017-12-28,10.4,-0.297834774748147,0.5915415807251966
2017-12-29,10.333333333333334,-0.3219972125149374,0.6054304696140854
2017-12-30,10.233333333333333,-0.29989142796628393,0.5943193585029742
2017-12-31,10.2,-0.3318857608361315,0.5943193585029742
2018-01-01,10.233333333333333,-0.2989290136221321,0.5943193585029742
2018-01-02,9.033333333333333,-0.29293744654214904,0.5935257077093236
2018-01-03,7.933333333333334,-0.2770907063101626,0.5858985890652557
2018-01-04,6.5,-0.2793678298268201,0.5873576238576239
2018-01-05,6.633333333333334,-0.2817639473940334,0.5887044252044252
2018-01-06,6.4,-0.3085479420069038,0.6035192400192401
2018-01-07,6.166666666666667,-0.2977617860368955,0.5979636844636845
2018-01-08,6.033333333333333,-0.27907542094906845,0.5729636844636846
2018-01-09,5.833333333333333,-0.25813364590526305,0.5451859066859067
2018-01-10,5.8,-0.25471568860313926,0.5443922558922559
2018-01-11,6.0,-0.26559720171194906,0.5485589225589227
2018-01-12,6.233333333333333,-0.2942888704652198,0.5652255892255893
2018-01-13,6.266666666666667,-0.27691616180400414,0.5564954304954306
2018-01-14,6.366666666666666,-0.25279655340175194,0.5431620971620973
2018-01-15,6.2,-0.27359611514545035,0.5550668590668592
2018-01-16,5.633333333333334,-0.2704074187312181,0.5549001924001924
2018-01-17,5.9,-0.28073376945988887,0.5757335257335258
2018-01-18,5.833333333333333,-0.24777394565280825,0.5424001924001924
2018-01-19,5.766666666666667,-0.287935858623881,0.5646224146224147
2018-01-20,5.933333333333334,-0.3212778942353515,0.5812890812890814
2018-01-21,5.766666666666667,-0.3029768264856923,0.5546224146224147
2018-01-22,5.933333333333334,-0.311727194842397,0.5746224146224146
2018-01-23,5.8,-0.28695749129523723,0.5621224146224146
2018-01-24,5.866666666666666,-0.26501667650875005,0.5510113035113036
2018-01-25,6.166666666666667,-0.25784852700214583,0.5473075998075998
2018-01-26,6.266666666666667,-0.2591756114043891,0.5481409331409333
2018-01-27,6.3,-0.263528179565309,0.5489345839345839
2018-01-28,6.5,-0.26986737741951006,0.5517123617123618
2018-01-29,6.433333333333334,-0.31386532413221585,0.573934583934584
2018-01-30,6.466666666666667,-0.34714733786639757,0.6072679172679173
2018-01-31,6.433333333333334,-0.38010408508039706,0.6072679172679173
2018-02-01,6.233333333333333,-0.3825911898804094,0.5906012506012507
2018-02-02,5.566666666666666,-0.4067216684581455,0.6017123617123619
2018-02-03,5.266666666666667,-0.39737191463761057,0.5971669071669072
2018-02-04,4.733333333333333,-0.3855265636797304,0.5921164021164022
2018-02-05,4.7,-0.38576149340029114,0.5921164021164022
2018-02-06,4.666666666666667,-0.413903316811279,0.6087830687830689
2018-02-07,4.866666666666666,-0.44665346704147485,0.6421164021164022
2018-02-08,4.866666666666666,-0.44665346704147485,0.6421164021164022
2018-02-09,4.733333333333333,-0.42549533839578985,0.631005291005291
2018-02-10,4.733333333333333,-0.4402968634720202,0.6393386243386243
2018-02-11,4.5,-0.4026025876513234,0.6226719576719577
2018-02-12,4.3,-0.36589441463745465,0.6036243386243387
2018-02-13,4.166666666666667,-0.39011930073695206,0.616957671957672
2018-02-14,3.933333333333333,-0.3685959337974982,0.5883862433862436
2018-02-15,3.6666666666666665,-0.3458183851167954,0.5592195767195769
2018-02-16,3.6666666666666665,-0.3679829842175441,0.5717195767195768
2018-02-17,3.8333333333333335,-0.3778695148552852,0.5917195767195768
2018-02-18,3.9,-0.35525904453384183,0.5806084656084657
2018-02-19,3.8333333333333335,-0.372089043821765,0.588941798941799
2018-02-20,3.933333333333333,-0.40460932873938454,0.6222751322751324
2018-02-21,3.8333333333333335,-0.39634636643781235,0.618941798941799
2018-02-22,3.8,-0.40743065711445914,0.6244973544973544
2018-02-23,3.7333333333333334,-0.4290128049246533,0.6356084656084656
2018-02-24,3.1666666666666665,-0.4437992876649849,0.643015873015873
2018-02-25,2.9,-0.433631505656337,0.6221825396825397
2018-02-26,2.6666666666666665,-0.40860299420025614,0.5936111111111111
2018-02-27,2.8,-0.40205532698995533,0.5894444444444444
2018-02-28,2.7666666666666666,-0.3689811824676063,0.5561111111111111
2018-03-01,3.033333333333333,-0.3405108441936749,0.5412962962962964
2018-03-02,3.066666666666667,-0.30722476939636245,0.5412962962962964
2018-03-03,3.066666666666667,-0.30722476939636245,0.5412962962962964
2018-03-04,2.933333333333333,-0.2583495239444353,0.5135185185185186
2018-03-05,2.8666666666666667,-0.2592353324123003,0.4968518518518519
2018-03-06,2.6666666666666665,-0.2496318184694758,0.4746296296296297
2018-03-07,2.6333333333333333,-0.21647575928381194,0.44129629629629635
2018-03-08,2.6,-0.1882424794992915,0.407962962962963
2018-03-09,2.433333333333333,-0.18846027420902695,0.407962962962963
2018-03-10,2.433333333333333,-0.18846027420902695,0.407962962962963
2018-03-11,2.533333333333333,-0.20942361302121923,0.41796296296296304
2018-03-12,2.2666666666666666,-0.18626632662558998,0.38879629629629636
2018-03-13,2.466666666666667,-0.20578768821502175,0.3971296296296297
2018-03-14,2.533333333333333,-0.23184916282969492,0.4082407407407408
2018-03-15,2.5,-0.1985260139433322,0.37490740740740747
2018-03-16,2.6333333333333333,-0.21183222040809965,0.39990740740740743
2018-03-17,2.7333333333333334,-0.22287827371171226,0.42212962962962963
2018-03-18,2.533333333333333,-0.2179186695676159,0.4221296296296297
2018-03-19,2.3666666666666667,-0.20803213892987482,0.40212962962962967
2018-03-20,2.2666666666666666,-0.19794728006201762,0.3799074074074074
2018-03-21,2.1333333333333333,-0.18108054841834084,0.3549074074074074
2018-03-22,2.2,-0.18175393679351717,0.3549074074074074
2018-03-23,2.2666666666666666,-0.1854196100295694,0.3549074074074074
2018-03-24,2.5,-0.19445628578740137,0.35935185185185187
2018-03-25,2.466666666666667,-0.16178227121907252,0.32601851851851854
2018-03-26,2.433333333333333,-0.1284769560424266,0.2926851851851852
2018-03-27,2.466666666666667,-0.16179290667452192,0.32601851851851854
2018-03-28,2.5,-0.12905715361513473,0.32601851851851854
2018-03-29,1.9666666666666666,-0.11939120260653671,0.3051851851851852
2018-03-30,1.9666666666666666,-0.11939120260653671,0.3051851851851852
2018-03-31,1.6666666666666667,-0.11457952714628643,0.28666666666666674
2018-04-01,1.6333333333333333,-0.14786560194359885,0.28666666666666674
2018-04-02,1.7,-0.14761500315533743,0.3033333333333334
2018-04-03,1.6666666666666667,-0.20550957279072868,0.3366666666666667
2018-04-04,1.7,-0.17224999821848339,0.3366666666666667
2018-04-05,1.7333333333333334,-0.20553236759371227,0.37000000000000005
2018-04-06,1.7333333333333334,-0.20553236759371227,0.37000000000000005
2018-04-07,1.7333333333333334,-0.20553236759371227,0.37000000000000005
2018-04-08,1.9666666666666666,-0.19505243258343802,0.3658333333333334
2018-04-09,1.9666666666666666,-0.19505243258343802,0.3658333333333334
2018-04-10,1.9666666666666666,-0.19396958824661042,0.3658333333333334
2018-04-11,1.9666666666666666,-0.19396958824661042,0.3658333333333334
2018-04-12,1.7,-0.17931877848174835,0.3408333333333334
2018-04-13,1.6333333333333333,-0.21843274378114275,0.36305555555555563
2018-04-14,1.6666666666666667,-0.2517431054843796,0.39638888888888896
2018-04-15,1.5333333333333334,-0.2384368990196122,0.371388888888889
2018-04-16,1.4333333333333333,-0.2273908457159996,0.34916666666666674
2018-04-17,1.3666666666666667,-0.1998595000306765,0.31583333333333335
2018-04-18,1.4333333333333333,-0.2195237081249555,0.34916666666666674
2018-04-19,1.4333333333333333,-0.2195237081249555,0.34916666666666674
2018-04-20,1.4333333333333333,-0.2195237081249555,0.34916666666666674
2018-04-21,1.3,-0.2137155716617902,0.34916666666666674
2018-04-22,1.2333333333333334,-0.17886782089869183,0.3325000000000001
2018-04-23,0.9333333333333333,-0.19149658381938933,0.3391666666666667
2018-04-24,1.0333333333333334,-0.22281776434845396,0.3725000000000001
2018-04-25,1.4333333333333333,-0.2514037915401989,0.40583333333333343
2018-04-26,1.4333333333333333,-0.18479550960991115,0.3725000000000001
2018-04-27,1.5333333333333334,-0.2505563719405068,0.40583333333333343
2018-04-28,1.6333333333333333,-0.28384737273057303,0.43916666666666676
2018-04-29,1.6666666666666667,-0.31716797053813933,0.4725000000000001
2018-04-30,1.6666666666666667,-0.31716797053813933,0.4725000000000001
2018-05-01,1.7,-0.35040843387444814,0.5058333333333335
2018-05-02,1.6333333333333333,-0.35065903266270954,0.48916666666666675
2018-05-03,1.6,-0.3177018245061239,0.4558333333333334
2018-05-04,1.5666666666666667,-0.35096139907836915,0.4558333333333334
2018-05-05,1.5333333333333334,-0.31767902970314027,0.4225000000000001
2018-05-06,1.5333333333333334,-0.31767902970314027,0.4225000000000001
2018-05-07,1.5666666666666667,-0.3509401718775431,0.4558333333333334
2018-05-08,1.3333333333333333,-0.30064945220947265,0.42666666666666675
2018-05-09,1.4,-0.33373293578624724,0.4600000000000001
2018-05-10,1.4,-0.3471001587311427,0.46666666666666673
2018-05-11,1.4,-0.3471001587311427,0.46666666666666673
2018-05-12,1.4,-0.3471001587311427,0.46666666666666673
2018-05-13,1.3666666666666667,-0.3138123057285945,0.4333333333333334
2018-05-14,1.5,-0.313465749224027,0.4333333333333334
2018-05-15,1.5666666666666667,-0.3417560567458471,0.46666666666666673
2018-05-16,1.5666666666666667,-0.3417560567458471,0.46666666666666673
2018-05-17,1.7,-0.35839457511901857,0.49166666666666675
2018-05-18,1.6333333333333333,-0.3387303670247396,0.45833333333333337
2018-05-19,1.6333333333333333,-0.3387303670247396,0.45833333333333337
2018-05-20,1.6333333333333333,-0.3387303670247396,0.45833333333333337
2018-05-21,1.6,-0.31134483019510906,0.42500000000000004
2018-05-22,1.5333333333333334,-0.3420395016670227,0.42500000000000004
2018-05-23,1.5,-0.30915539860725405,0.3916666666666667
2018-05-24,1.6,-0.29087454511059657,0.3805555555555556
2018-05-25,1.6333333333333333,-0.2802644884866527,0.3728632478632479
2018-05-26,1.6,-0.313556819784845,0.3728632478632479
2018-05-27,1.7666666666666666,-0.31358130388280264,0.3728632478632479
2018-05-28,1.7333333333333334,-0.31192492590500753,0.3728632478632479
2018-05-29,1.7666666666666666,-0.2791749571378414,0.35619658119658126
2018-05-30,1.8,-0.3124784702673936,0.3895299145299146
2018-05-31,2.1333333333333333,-0.2983011187998565,0.38346930846930855
2018-06-01,2.2,-0.3315497290976953,0.41680264180264187
2018-06-02,2.2,-0.3315497290976953,0.41680264180264187
2018-06-03,2.2,-0.3315497290976953,0.41680264180264187
2018-06-04,2.5,-0.35132062972688016,0.4427285677285678
2018-06-05,2.6333333333333333,-0.3841513846427534,0.4760619010619011
2018-06-06,2.6666666666666665,-0.38387869935337043,0.4760619010619011
2018-06-07,2.6333333333333333,-0.41168140909178397,0.4760619010619011
2018-06-08,2.566666666666667,-0.37859792551500937,0.4427285677285678
2018-06-09,2.5,-0.3590718122432961,0.43161745661745665
2018-06-10,2.533333333333333,-0.326485569488042,0.43161745661745665
2018-06-11,2.7,-0.35956623992426534,0.46495078995079003
2018-06-12,3.0,-0.38626459966095517,0.4945804195804196
2018-06-13,3.466666666666667,-0.3392507449314533,0.4700190160716477
2018-06-14,3.8333333333333335,-0.32889585511678304,0.46232670837934003
2018-06-15,3.8666666666666667,-0.36193553225987996,0.49566004171267336
2018-06-16,3.8666666666666667,-0.36443238275045003,0.49566004171267336
2018-06-17,3.933333333333333,-0.3977221212465947,0.5289933750460067
2018-06-18,4.066666666666666,-0.431016362873652,0.56232670837934
2018-06-19,4.366666666666666,-0.4508000292724422,0.588252634305266
2018-06-20,4.7,-0.47104812307616584,0.6149193009719326
2018-06-21,4.766666666666667,-0.47183010820011806,0.6315859676385993
2018-06-22,4.966666666666667,-0.4832280583857879,0.6538081898608216
2018-06-23,4.866666666666666,-0.5035046700980317,0.6649193009719326
2018-06-24,4.433333333333334,-0.48552869953023065,0.6392782753309071
2018-06-25,4.433333333333334,-0.48552869953023065,0.6392782753309071
2018-06-26,4.166666666666667,-0.4853748539816009,0.6392782753309071
2018-06-27,4.1,-0.45374023116932977,0.6059449419975738
2018-06-28,4.033333333333333,-0.4531696021289296,0.589278275330907
2018-06-29,4.0,-0.4198660889993774,0.5559449419975737
2018-06-30,3.933333333333333,-0.41148590525125417,0.5508944369470685
2018-07-01,4.133333333333334,-0.4008065537128344,0.5467277702804019
2018-07-02,4.333333333333333,-0.4336631171087585,0.5800611036137352
2018-07-03,4.733333333333333,-0.4287404358897105,0.5939499925026241
2018-07-04,4.466666666666667,-0.37781435830307736,0.5680240665766981
2018-07-05,4.5,-0.3645851320317659,0.5613573999100315
2018-07-06,4.466666666666667,-0.3622316426328096,0.5613573999100315
2018-07-07,4.633333333333334,-0.37041009369405836,0.5813573999100315
2018-07-08,4.7,-0.3706921597611182,0.5980240665766983
2018-07-09,4.633333333333334,-0.3902630865863237,0.6091351776878093
2018-07-10,4.766666666666667,-0.4282604325107011,0.6291351776878092
2018-07-11,4.666666666666667,-0.4279472675215476,0.6291351776878092
2018-07-12,4.466666666666667,-0.4342901114691348,0.6328388813915129
2018-07-13,3.8666666666666667,-0.46964749033676934,0.6574002849002849
2018-07-14,3.6333333333333333,-0.47327473766825817,0.6595370370370371
2018-07-15,3.6666666666666665,-0.4404227088612539,0.6428703703703705
2018-07-16,3.6,-0.42130679694038853,0.6345370370370371
2018-07-17,3.8666666666666667,-0.3962010551216426,0.6212037037037038
2018-07-18,4.166666666666667,-0.38059772775256395,0.6135113960113961
2018-07-19,3.933333333333333,-0.3867779757481525,0.6209188034188035
2018-07-20,4.166666666666667,-0.36364960003325203,0.6079776269482153
2018-07-21,5.2,-0.3734623062002997,0.6135331825037708
2018-07-22,6.933333333333334,-0.3621062622933388,0.6085523395918934
2018-07-23,7.5,-0.34178860513390436,0.5985523395918934
2018-07-24,7.8,-0.36690558256064526,0.6281819692215229
2018-07-25,7.866666666666666,-0.4001900937294431,0.6615153025548562
2018-07-26,8.0,-0.38916808546935194,0.6548486358881896
2018-07-27,8.066666666666666,-0.3893600710367627,0.6715153025548564
2018-07-28,8.066666666666666,-0.3893600710367627,0.6715153025548564
2018-07-29,8.1,-0.4130844720339245,0.7048486358881897
2018-07-30,8.166666666666666,-0.41807548781578313,0.7068688379083917
2018-07-31,7.9,-0.395506229056364,0.677702171241725
2018-08-01,7.866666666666666,-0.3695232482619871,0.6643688379083917
2018-08-02,7.5,-0.3412890398039874,0.6504799490195029
2018-08-03,7.866666666666666,-0.39409398057736855,0.6782577267972806
2018-08-04,7.766666666666667,-0.40776678461509847,0.6849243934639472
2018-08-05,7.866666666666666,-0.37750625599104065,0.6682577267972806
2018-08-06,8.1,-0.38502297102091615,0.6732577267972807
2018-08-07,8.1,-0.41723198094644054,0.6899243934639473
2018-08-08,8.066666666666666,-0.38395836351988616,0.656591060130614
2018-08-09,7.9,-0.3785472603507628,0.636591060130614
2018-08-10,7.833333333333333,-0.345779754903693,0.6032577267972806
2018-08-11,7.733333333333333,-0.312738551219416,0.5699243934639473
2018-08-12,7.766666666666667,-0.32453838539134694,0.5699243934639473
2018-08-13,7.633333333333334,-0.33602762836891314,0.5754799490195028
2018-08-14,7.566666666666666,-0.3358399800328205,0.5588132823528362
2018-08-15,7.7,-0.3584551372661647,0.5699243934639473
2018-08-16,7.5,-0.3834976435238576,0.5832577267972805
2018-08-17,7.1,-0.39910501705490575,0.5909500344895882
2018-08-18,7.066666666666666,-0.40640888081871496,0.5909500344895882
2018-08-19,6.5,-0.40928916272989174,0.5772245442935098
2018-08-20,5.433333333333334,-0.4317241648039889,0.5883356554046208
2018-08-21,3.8,-0.45730922962880693,0.6007239057239057
2018-08-22,3.2666666666666666,-0.4616558637783584,0.6023905723905724
2018-08-23,3.0,-0.46986174516204227,0.6060942760942761
2018-08-24,3.0,-0.4368577384186112,0.5894276094276094
2018-08-25,3.2,-0.4362812719882939,0.59003367003367
2018-08-26,3.2,-0.4688843749107335,0.6067003367003367
2018-08-27,3.6,-0.4909769338509851,0.6344781144781144
2018-08-28,3.566666666666667,-0.4672525328538233,0.6011447811447811
2018-08-29,3.2333333333333334,-0.4848421729293335,0.6102356902356902
2018-08-30,3.2333333333333334,-0.4848421729293335,0.6102356902356902
2018-08-31,3.066666666666667,-0.4779685903277863,0.5902356902356903
2018-09-01,3.033333333333333,-0.511125480004834,0.5902356902356903
2018-09-02,2.6666666666666665,-0.5227474441482162,0.5957912457912458
2018-09-03,2.6,-0.48947311146592454,0.5624579124579124
2018-09-04,2.5,-0.4599379505071576,0.5457912457912458
2018-09-05,2.6666666666666665,-0.446744097775163,0.5384383046147753
2018-09-06,2.966666666666667,-0.4365483540987751,0.5323776985541692
2018-09-07,3.1666666666666665,-0.45856690294501995,0.560155476331947
2018-09-08,3.2333333333333334,-0.45885149227537525,0.5768221429986137
2018-09-09,3.2333333333333334,-0.45885149227537525,0.5768221429986137
2018-09-10,3.2333333333333334,-0.45885149227537525,0.5768221429986137
2018-09-11,3.2,-0.39370785541293835,0.5434888096652803
2018-09-12,3.3,-0.3647625723178964,0.530155476331947
2018-09-13,3.466666666666667,-0.37141531057117194,0.550155476331947
2018-09-14,3.3,-0.3818253584731732,0.5557110318875026
2018-09-15,3.1666666666666665,-0.34859885553808156,0.5223776985541692
2018-09-16,3.1666666666666665,-0.3485389330018674,0.5223776985541692
2018-09-17,3.1333333333333333,-0.3152711548436795,0.48904436522083583
2018-09-18,3.2,-0.3202563542156532,0.5057110318875025
2018-09-19,3.3,-0.27105384250771153,0.4807110318875025
2018-09-20,3.033333333333333,-0.27029504381133485,0.4844147355912062
2018-09-21,3.033333333333333,-0.2689664513122377,0.4844147355912062
2018-09-22,3.033333333333333,-0.2689632505428132,0.4844147355912062
2018-09-23,2.966666666666667,-0.26868274611744647,0.4677480689245395
2018-09-24,2.6,-0.24738547298731864,0.44047534165181224
2018-09-25,2.533333333333333,-0.21459038449746828,0.4071420083184789
2018-09-26,2.1333333333333333,-0.19249782555721662,0.3793642305407012
2018-09-27,2.1333333333333333,-0.19249782555721662,0.3793642305407012
2018-09-28,2.1,-0.15923424157919944,0.34603089720736785
2018-09-29,2.1,-0.15923424157919944,0.34603089720736785
2018-09-30,2.566666666666667,-0.19161153571088715,0.3793642305407012
2018-10-01,3.3,-0.2181356311739174,0.4096672608437315
2018-10-02,3.3666666666666667,-0.21791348400056568,0.4096672608437315
2018-10-03,3.433333333333333,-0.25078103485048026,0.44300059417706483
2018-10-04,3.433333333333333,-0.25764368516544706,0.44300059417706483
2018-10-05,2.8666666666666667,-0.25514237180631744,0.42535353535353543
2018-10-06,2.5,-0.2328470394901211,0.39808080808080815
2018-10-07,2.3,-0.2108284906438763,0.37030303030303036
2018-10-08,2.2333333333333334,-0.21054390131352096,0.3536363636363637
2018-10-09,2.3,-0.23916738787211725,0.386969696969697
2018-10-10,2.3333333333333335,-0.2123158073317781,0.386969696969697
2018-10-11,2.3,-0.24435228068548193,0.386969696969697
2018-10-12,2.2333333333333334,-0.2722830728582318,0.4003030303030304
2018-10-13,2.1333333333333333,-0.2730282535048102,0.3969696969696971
2018-10-14,2.1,-0.23998359142658857,0.3636363636363637
2018-10-15,2.1333333333333333,-0.27330462236124026,0.3969696969696971
2018-10-16,2.1,-0.24006625710842755,0.3636363636363637
2018-10-17,2.1333333333333333,-0.2733720352144812,0.3969696969696971
2018-10-18,2.066666666666667,-0.26838683584250755,0.3803030303030304
2018-10-19,1.9333333333333333,-0.2845596541853522,0.37196969696969706
2018-10-20,1.9,-0.25969148177820195,0.33863636363636374
2018-10-21,1.7666666666666666,-0.2436741585425312,0.3136363636363637
2018-10-22,1.7333333333333334,-0.21035450050153084,0.2803030303030304
2018-10-23,1.7333333333333334,-0.21035450050153084,0.2803030303030304
2018-10-24,1.8333333333333333,-0.22398554168394288,0.3025252525252526
2018-10-25,1.8666666666666667,-0.19119210722298505,0.3025252525252526
2018-10-26,1.8666666666666667,-0.19119210722298505,0.3025252525252526
2018-10-27,1.8666666666666667,-0.19119210722298505,0.3025252525252526
2018-10-28,1.8666666666666667,-0.19119210722298505,0.3025252525252526
2018-10-29,1.8666666666666667,-0.19119210722298505,0.3025252525252526
2018-10-30,1.4,-0.15881481309129733,0.26919191919191926
2018-10-31,0.6666666666666666,-0.13229071762826708,0.23888888888888896
2018-11-01,0.6333333333333333,-0.1322533799542321,0.23888888888888893
2018-11-02,0.5666666666666667,-0.09938582910431754,0.2055555555555556
2018-11-03,0.5333333333333333,-0.12168390088611176,0.2055555555555556
2018-11-04,0.6333333333333333,-0.09397177828682791,0.2055555555555556
2018-11-05,0.6666666666666666,-0.12712083790037365,0.23888888888888893
2018-11-06,0.7666666666666667,-0.13577107654677495,0.2611111111111112
2018-11-07,0.7666666666666667,-0.13577107654677495,0.2611111111111112
2018-11-08,0.7,-0.10714758998817867,0.22777777777777786
2018-11-09,0.7333333333333333,-0.10460139479902054,0.22777777777777786
2018-11-10,0.7666666666666667,-0.136727789706654,0.2611111111111112
2018-11-11,0.6666666666666666,-0.10469037261274125,0.22777777777777786
2018-11-12,0.6,-0.09729245371288722,0.2111111111111112
2018-11-13,0.6,-0.09729245371288722,0.2111111111111112
2018-11-14,0.5666666666666667,-0.06397142277823555,0.17777777777777787
2018-11-15,0.5666666666666667,-0.06397142277823555,0.17777777777777787
2018-11-16,0.5333333333333333,-0.030665644672181868,0.14444444444444451
2018-11-17,0.5333333333333333,-0.030665644672181868,0.14444444444444451
2018-11-18,0.5333333333333333,-0.030665644672181868,0.14444444444444451
2018-11-19,0.5666666666666667,-0.06396322117911445,0.17777777777777787
2018-11-20,0.5666666666666667,-0.06396322117911445,0.17777777777777787
2018-11-21,0.7,-0.09723941650655533,0.2111111111111112
2018-11-22,0.7,-0.09723941650655533,0.2111111111111112
2018-11-23,0.6666666666666666,-0.11687886648707921,0.2222222222222223
2018-11-24,0.6333333333333333,-0.14967230094803705,0.2222222222222223
2018-11-25,0.8666666666666667,-0.1751094084883493,0.25079365079365085
2018-11-26,0.9,-0.20720676599986967,0.2841269841269842
2018-11-27,0.9333333333333333,-0.23126186946081737,0.3174603174603175
2018-11-28,0.9333333333333333,-0.23126186946081737,0.3174603174603175
2018-11-29,0.9333333333333333,-0.23126186946081737,0.3174603174603175
2018-11-30,0.9333333333333333,-0.23126186946081737,0.3174603174603175
2018-12-01,0.9,-0.2315619093085092,0.3174603174603175
2018-12-02,0.9,-0.2315619093085092,0.3174603174603175
2018-12-03,0.9,-0.2315619093085092,0.3174603174603175
2018-12-04,0.8,-0.2592740319077931,0.3174603174603175
2018-12-05,0.7666666666666667,-0.22612497229424733,0.2841269841269842
2018-12-06,0.6666666666666666,-0.21747473364784606,0.261904761904762
2018-12-07,0.6666666666666666,-0.21747473364784606,0.261904761904762
2018-12-08,0.6666666666666666,-0.21747473364784606,0.261904761904762
2018-12-09,0.6333333333333333,-0.27944293504669554,0.29523809523809524
2018-12-10,0.6,-0.24731654013906207,0.261904761904762
2018-12-11,0.6,-0.24731654013906207,0.261904761904762
2018-12-12,0.7666666666666667,-0.2793639398188818,0.29523809523809524
2018-12-13,0.7666666666666667,-0.2793639398188818,0.29523809523809524
2018-12-14,0.8666666666666667,-0.31248269908011905,0.32857142857142857
2018-12-15,0.8666666666666667,-0.31248269908011905,0.32857142857142857
2018-12-16,0.8666666666666667,-0.31248269908011905,0.32857142857142857
2018-12-17,0.9333333333333333,-0.34573023450753043,0.3619047619047619
2018-12-18,1.0,-0.3395271383959149,0.3785714285714286
2018-12-19,0.9666666666666667,-0.30622956188898237,0.34523809523809523
2018-12-20,0.9666666666666667,-0.30622956188898237,0.34523809523809523
2018-12-21,0.8333333333333334,-0.27295336656154146,0.3119047619047619
2018-12-22,0.8333333333333334,-0.27295336656154146,0.3119047619047619
2018-12-23,0.7666666666666667,-0.23968287539860558,0.2785714285714286
2018-12-24,0.8,-0.27243826620162476,0.3119047619047619
2018-12-25,0.6333333333333333,-0.24524543232387963,0.3
2018-12-26,0.6,-0.21314807481235926,0.26666666666666666
2018-12-27,0.5666666666666667,-0.1890929713514116,0.2333333333333334
2018-12-28,0.5666666666666667,-0.1890929713514116,0.2333333333333334
2018-12-29,0.5666666666666667,-0.1890929713514116,0.2333333333333334
2018-12-30,0.6,-0.15640559938218856,0.2333333333333334
2018-12-31,0.5666666666666667,-0.12309331642256842,0.20000000000000007
2019-01-01,0.7666666666666667,-0.1331495210197237,0.2222222222222223
2019-01-02,0.9333333333333333,-0.13991058992014993,0.24222222222222228
2019-01-03,1.1,-0.1721358518468009,0.27555555555555566
2019-01-04,1.1666666666666667,-0.2051037570503023,0.308888888888889
2019-01-05,1.1666666666666667,-0.2051037570503023,0.308888888888889
2019-01-06,1.1666666666666667,-0.2051037570503023,0.308888888888889
2019-01-07,1.2,-0.23839233524269526,0.3422222222222223
2019-01-08,1.1666666666666667,-0.20582190957334306,0.308888888888889
2019-01-09,1.1666666666666667,-0.20582190957334306,0.308888888888889
2019-01-10,1.1666666666666667,-0.20582190957334306,0.308888888888889
2019-01-11,1.0,-0.1737745098935233,0.27555555555555566
2019-01-12,1.0,-0.1737745098935233,0.27555555555555566
2019-01-13,0.9,-0.14065575063228605,0.24222222222222228
2019-01-14,0.9333333333333333,-0.17376028954982756,0.27555555555555566
2019-01-15,1.0,-0.17885229051113127,0.2922222222222223
2019-01-16,0.9333333333333333,-0.1456047550837199,0.25888888888888895
2019-01-17,0.8666666666666667,-0.15180785119533538,0.24222222222222228
2019-01-18,1.0,-0.18506090849637985,0.27555555555555566
2019-01-19,1.0333333333333334,-0.21817120522260666,0.308888888888889
2019-01-20,1.1,-0.251419551273187,0.3422222222222223
2019-01-21,1.1,-0.251419551273187,0.3422222222222223
2019-01-22,1.1,-0.251419551273187,0.3422222222222223
2019-01-23,1.0666666666666667,-0.2186641604701678,0.308888888888889
2019-01-24,1.0,-0.22041988680760066,0.2922222222222223
2019-01-25,1.0,-0.22041988680760066,0.2922222222222223
2019-01-26,1.0,-0.22041988680760066,0.2922222222222223
2019-01-27,1.0666666666666667,-0.22228795200586318,0.308888888888889
2019-01-28,1.0666666666666667,-0.22228795200586318,0.308888888888889
2019-01-29,1.1666666666666667,-0.271484295129776,0.33388888888888896
2019-01-30,1.2333333333333334,-0.30404153625170394,0.3672222222222223
2019-01-31,1.0333333333333334,-0.29398533165454865,0.34500000000000003
2019-02-01,0.8666666666666667,-0.28722426275412244,0.325
2019-02-02,0.7,-0.2549990008274714,0.2916666666666667
2019-02-03,0.6333333333333333,-0.22203109562397003,0.2583333333333334
2019-02-04,0.6333333333333333,-0.22203109562397003,0.2583333333333334
2019-02-05,0.8333333333333334,-0.2544134385055966,0.29166666666666674
2019-02-06,0.8,-0.2211248603132036,0.2583333333333334
2019-02-07,0.8,-0.2211248603132036,0.2583333333333334
2019-02-08,0.8,-0.2211248603132036,0.2583333333333334
2019-02-09,0.8,-0.2211248603132036,0.2583333333333334
